ax,ay,az,time,acceleration
14234,-920,16993,2018-01-01 00:00:00,30307
17294,-834,17090,2018-01-01 00:00:01,33550
17294,-834,17090,2018-01-01 00:00:02,33550
19784,-878,17190,2018-01-01 00:00:03,36096
19784,-878,17190,2018-01-01 00:00:04,36096
21144,-836,17226,2018-01-01 00:00:05,37534
22348,-850,17244,2018-01-01 00:00:06,38742
23398,-815,17259,2018-01-01 00:00:07,39842
24618,-686,17286,2018-01-01 00:00:08,41218
25780,-638,17311,2018-01-01 00:00:09,42453
26464,-660,17307,2018-01-01 00:00:10,43111
27107,-609,17290,2018-01-01 00:00:11,43788
28098,-525,17335,2018-01-01 00:00:12,44908
29008,-460,17426,2018-01-01 00:00:13,45974
29601,-410,17451,2018-01-01 00:00:14,46642
30218,-346,17427,2018-01-01 00:00:15,47299
30893,-254,17428,2018-01-01 00:00:16,48067
31334,-152,17440,2018-01-01 00:00:17,48622
31742,-36,17468,2018-01-01 00:00:18,49174
32346,94,17512,2018-01-01 00:00:19,49952
32764,213,17535,2018-01-01 00:00:20,50512
32764,339,17522,2018-01-01 00:00:21,50625
32764,589,17496,2018-01-01 00:00:22,50849
32764,956,17487,2018-01-01 00:00:23,51207
32764,1300,17481,2018-01-01 00:00:24,51545
32764,1660,17465,2018-01-01 00:00:25,51889
32764,2046,17465,2018-01-01 00:00:26,52275
32764,2406,17463,2018-01-01 00:00:27,52633
32764,2406,17463,2018-01-01 00:00:28,52633
32764,3092,17466,2018-01-01 00:00:29,53322
32764,3092,17466,2018-01-01 00:00:30,53322
32520,3410,17432,2018-01-01 00:00:31,53362
31809,3460,17363,2018-01-01 00:00:32,52632
31107,3512,17316,2018-01-01 00:00:33,51935
30224,3455,17270,2018-01-01 00:00:34,50949
29251,3346,17228,2018-01-01 00:00:35,49825
28407,3158,17232,2018-01-01 00:00:36,48797
28407,3158,17232,2018-01-01 00:00:37,48797
26090,2420,17139,2018-01-01 00:00:38,45649
26090,2420,17139,2018-01-01 00:00:39,45649
23856,1876,17087,2018-01-01 00:00:40,42819
23856,1876,17087,2018-01-01 00:00:41,42819
21230,1208,17035,2018-01-01 00:00:42,39473
21230,1208,17035,2018-01-01 00:00:43,39473
18424,638,16957,2018-01-01 00:00:44,36019
18424,638,16957,2018-01-01 00:00:45,36019
15689,292,16888,2018-01-01 00:00:46,32869
15689,292,16888,2018-01-01 00:00:47,32869
14088,102,16814,2018-01-01 00:00:48,31004
12609,-103,16761,2018-01-01 00:00:49,29267
11170,-222,16733,2018-01-01 00:00:50,27681
9602,-318,16680,2018-01-01 00:00:51,25964
8086,-426,16622,2018-01-01 00:00:52,24282
6649,-508,16595,2018-01-01 00:00:53,22736
5094,-573,16576,2018-01-01 00:00:54,21097
3529,-611,16539,2018-01-01 00:00:55,19457
2074,-588,16493,2018-01-01 00:00:56,17979
594,-585,16432,2018-01-01 00:00:57,16441
-916,-637,16367,2018-01-01 00:00:58,14814
-2336,-640,16314,2018-01-01 00:00:59,13338
-3727,-628,16268,2018-01-01 00:01:00,11913
-5195,-652,16232,2018-01-01 00:01:01,10385
-6716,-662,16188,2018-01-01 00:01:02,8810
-8154,-656,16120,2018-01-01 00:01:03,7310
-9479,-669,16058,2018-01-01 00:01:04,5910
-10934,-704,16000,2018-01-01 00:01:05,4362
-12432,-677,15938,2018-01-01 00:01:06,2829
-13658,-593,15902,2018-01-01 00:01:07,1651
-14859,-570,15895,2018-01-01 00:01:08,466
-16342,-650,15835,2018-01-01 00:01:09,-1157
-17820,-731,15726,2018-01-01 00:01:10,-2825
-19038,-762,15668,2018-01-01 00:01:11,-4132
-20265,-770,15675,2018-01-01 00:01:12,-5360
-21534,-771,15685,2018-01-01 00:01:13,-6620
-22622,-828,15669,2018-01-01 00:01:14,-7781
-23832,-933,15616,2018-01-01 00:01:15,-9149
-25258,-998,15549,2018-01-01 00:01:16,-10707
-26312,-1041,15528,2018-01-01 00:01:17,-11825
-26991,-1090,15539,2018-01-01 00:01:18,-12542
-28022,-1141,15511,2018-01-01 00:01:19,-13652
-29252,-1224,15469,2018-01-01 00:01:20,-15007
-29891,-1268,15491,2018-01-01 00:01:21,-15668
-29891,-1268,15491,2018-01-01 00:01:22,-15668
-31246,-1267,15533,2018-01-01 00:01:23,-16980
-31246,-1267,15533,2018-01-01 00:01:24,-16980
-32555,-1312,15466,2018-01-01 00:01:25,-18401
-32555,-1312,15466,2018-01-01 00:01:26,-18401
-32764,-1351,15516,2018-01-01 00:01:27,-18599
-32764,-1351,15516,2018-01-01 00:01:28,-18599
-32764,-1356,15508,2018-01-01 00:01:29,-18612
-32764,-1356,15508,2018-01-01 00:01:30,-18612
-32764,-1334,15523,2018-01-01 00:01:31,-18575
-32764,-1334,15523,2018-01-01 00:01:32,-18575
-32764,-1323,15525,2018-01-01 00:01:33,-18562
-32764,-1273,15533,2018-01-01 00:01:34,-18504
-32764,-1244,15554,2018-01-01 00:01:35,-18454
-32764,-1256,15565,2018-01-01 00:01:36,-18455
-32764,-1204,15560,2018-01-01 00:01:37,-18408
-31670,-1135,15621,2018-01-01 00:01:38,-17184
-31670,-1135,15621,2018-01-01 00:01:39,-17184
-29931,-1048,15801,2018-01-01 00:01:40,-15178
-29931,-1048,15801,2018-01-01 00:01:41,-15178
-28808,-1026,15812,2018-01-01 00:01:42,-14022
-28808,-1026,15770,2018-01-01 00:01:43,-14064
-27925,-924,15774,2018-01-01 00:01:44,-13075
-26829,-775,15831,2018-01-01 00:01:45,-11773
-25552,-632,15892,2018-01-01 00:01:46,-10292
-24157,-536,15946,2018-01-01 00:01:47,-8747
-23060,-474,15988,2018-01-01 00:01:48,-7546
-22376,-409,15970,2018-01-01 00:01:49,-6815
-21451,-312,15923,2018-01-01 00:01:50,-5840
-19803,-194,15957,2018-01-01 00:01:51,-4040
-17831,-90,16062,2018-01-01 00:01:52,-1859
-16222,-62,16147,2018-01-01 00:01:53,-137
-15108,-63,16162,2018-01-01 00:01:54,991
-14049,-58,16112,2018-01-01 00:01:55,2005
-12506,-86,16099,2018-01-01 00:01:56,3507
-10551,62,16186,2018-01-01 00:01:57,5697
-8769,221,16318,2018-01-01 00:01:58,7770
-7200,38,16432,2018-01-01 00:01:59,9270
-5532,-181,16516,2018-01-01 00:02:00,10803
-3836,-243,16577,2018-01-01 00:02:01,12498
-2280,-328,16612,2018-01-01 00:02:02,14004
-852,-450,16602,2018-01-01 00:02:03,15300
570,-578,16584,2018-01-01 00:02:04,16576
570,-578,16584,2018-01-01 00:02:05,16576
3771,-676,16695,2018-01-01 00:02:06,19790
3771,-676,16695,2018-01-01 00:02:07,19790
6737,-794,16849,2018-01-01 00:02:08,22792
6737,-794,16849,2018-01-01 00:02:09,22792
9851,-832,16956,2018-01-01 00:02:10,25975
11506,-852,17021,2018-01-01 00:02:11,27675
12872,-946,17067,2018-01-01 00:02:12,28993
14126,-1011,17082,2018-01-01 00:02:13,30197
15564,-962,17069,2018-01-01 00:02:14,31671
17079,-922,17073,2018-01-01 00:02:15,33230
17079,-922,17073,2018-01-01 00:02:16,33230
19598,-886,17171,2018-01-01 00:02:17,35883
19598,-886,17171,2018-01-01 00:02:18,35883
22208,-760,17250,2018-01-01 00:02:19,38698
22208,-760,17250,2018-01-01 00:02:20,38698
24416,-726,17305,2018-01-01 00:02:21,40995
24416,-726,17305,2018-01-01 00:02:22,40995
26305,-663,17316,2018-01-01 00:02:23,42958
26305,-663,17316,2018-01-01 00:02:24,42958
28252,-515,17344,2018-01-01 00:02:25,45081
28252,-515,17344,2018-01-01 00:02:26,45081
29169,-438,17433,2018-01-01 00:02:27,46164
29415,-456,17425,2018-01-01 00:02:28,46384
30004,-437,17406,2018-01-01 00:02:29,46973
30864,-341,17431,2018-01-01 00:02:30,47954
31245,-245,17433,2018-01-01 00:02:31,48433
31640,-167,17435,2018-01-01 00:02:32,48908
32466,-76,17483,2018-01-01 00:02:33,49873
32764,57,17512,2018-01-01 00:02:34,50333
32764,227,17495,2018-01-01 00:02:35,50486
32764,451,17479,2018-01-01 00:02:36,50694
32764,776,17482,2018-01-01 00:02:37,51022
32764,1148,17474,2018-01-01 00:02:38,51386
32764,1548,17460,2018-01-01 00:02:39,51772
32764,1963,17476,2018-01-01 00:02:40,52203
32764,2298,17473,2018-01-01 00:02:41,52535
32764,2648,17429,2018-01-01 00:02:42,52841
32764,3088,17408,2018-01-01 00:02:43,53260
32764,3395,17416,2018-01-01 00:02:44,53575
32764,3526,17402,2018-01-01 00:02:45,53692
32078,3629,17350,2018-01-01 00:02:46,53057
31277,3623,17295,2018-01-01 00:02:47,52195
30272,3464,17261,2018-01-01 00:02:48,50997
29347,3387,17252,2018-01-01 00:02:49,49986
28676,3288,17261,2018-01-01 00:02:50,49225
27618,2918,17223,2018-01-01 00:02:51,47759
26192,2552,17146,2018-01-01 00:02:52,45890
25080,2274,17114,2018-01-01 00:02:53,44468
24080,1928,17120,2018-01-01 00:02:54,43128
22774,1586,17105,2018-01-01 00:02:55,41465
21382,1262,17071,2018-01-01 00:02:56,39715
20024,949,17045,2018-01-01 00:02:57,38018
18615,650,17017,2018-01-01 00:02:58,36282
17226,650,17017,2018-01-01 00:02:59,34893
15774,286,16940,2018-01-01 00:03:00,33000
15774,286,16940,2018-01-01 00:03:01,33000
12662,-50,16797,2018-01-01 00:03:02,29409
12662,-50,16797,2018-01-01 00:03:03,29409
9849,-262,16725,2018-01-01 00:03:04,26312
9849,-262,16725,2018-01-01 00:03:05,26312
6816,-428,16603,2018-01-01 00:03:06,22991
6816,-428,16603,2018-01-01 00:03:07,22991
3773,-588,16540,2018-01-01 00:03:08,19725
3773,-588,16540,2018-01-01 00:03:09,19725
2277,-592,16482,2018-01-01 00:03:10,18167
799,-632,16439,2018-01-01 00:03:11,16606
-717,-647,16405,2018-01-01 00:03:12,15041
-2201,-630,16363,2018-01-01 00:03:13,13532
-3612,-664,16298,2018-01-01 00:03:14,12022
-5021,-688,16233,2018-01-01 00:03:15,10524
-6489,-681,16190,2018-01-01 00:03:16,9020
-9251,-665,16144,2018-01-01 00:03:17,6228
-9251,-665,16144,2018-01-01 00:03:18,6228
-12280,-711,16004,2018-01-01 00:03:19,3013
-12280,-711,16004,2018-01-01 00:03:20,3013
-13467,-616,15985,2018-01-01 00:03:21,1902
-14610,-561,15982,2018-01-01 00:03:22,811
-16120,-612,15906,2018-01-01 00:03:23,-826
-17616,-654,15790,2018-01-01 00:03:24,-2480
-18808,-672,15731,2018-01-01 00:03:25,-3749
-20024,-726,15710,2018-01-01 00:03:26,-5040
-21310,-787,15664,2018-01-01 00:03:27,-6433
-22434,-818,15606,2018-01-01 00:03:28,-7646
-23633,-856,15574,2018-01-01 00:03:29,-8915
-25025,-899,15570,2018-01-01 00:03:30,-10354
-26157,-942,15587,2018-01-01 00:03:31,-11512
-26983,-1016,15600,2018-01-01 00:03:32,-12399
-27971,-1128,15570,2018-01-01 00:03:33,-13529
-29061,-1218,15529,2018-01-01 00:03:34,-14750
-29795,-1235,15538,2018-01-01 00:03:35,-15492
-30335,-1262,15564,2018-01-01 00:03:36,-16033
-31092,-1318,15530,2018-01-01 00:03:37,-16880
-31915,-1316,15483,2018-01-01 00:03:38,-17748
-32476,-1272,15492,2018-01-01 00:03:39,-18256
-32764,-1274,15506,2018-01-01 00:03:40,-18532
-32764,-1308,15462,2018-01-01 00:03:41,-18610
-32764,-1362,15400,2018-01-01 00:03:42,-18726
-32764,-1430,15392,2018-01-01 00:03:43,-18802
-32764,-1430,15392,2018-01-01 00:03:44,-18802
-32764,-1452,15486,2018-01-01 00:03:45,-18730
-32764,-1452,15486,2018-01-01 00:03:46,-18730
-32764,-1331,15535,2018-01-01 00:03:47,-18560
-32764,-1331,15535,2018-01-01 00:03:48,-18560
-32764,-1306,15589,2018-01-01 00:03:49,-18481
-32697,-1278,15612,2018-01-01 00:03:50,-18363
-32312,-1226,15603,2018-01-01 00:03:51,-17935
-31870,-1186,15606,2018-01-01 00:03:52,-17450
-31022,-1160,15682,2018-01-01 00:03:53,-16500
-30131,-1092,15762,2018-01-01 00:03:54,-15461
-30131,-1092,15762,2018-01-01 00:03:55,-15461
-28842,-976,15744,2018-01-01 00:03:56,-14074
-28842,-976,15744,2018-01-01 00:03:57,-14074
-26782,-758,15886,2018-01-01 00:03:58,-11654
-26782,-758,15886,2018-01-01 00:03:59,-11654
-24319,-570,15976,2018-01-01 00:04:00,-8913
-24319,-570,15976,2018-01-01 00:04:01,-8913
-22452,-384,15988,2018-01-01 00:04:02,-6848
-22452,-384,15988,2018-01-01 00:04:03,-6848
-19922,-260,15939,2018-01-01 00:04:04,-4243
-19922,-260,15939,2018-01-01 00:04:05,-4243
-17924,-148,16034,2018-01-01 00:04:06,-2038
-16336,-71,16111,2018-01-01 00:04:07,-296
-15312,-60,16128,2018-01-01 00:04:08,756
-14330,-87,16082,2018-01-01 00:04:09,1665
-12871,-118,16085,2018-01-01 00:04:10,3096
-10926,-27,16194,2018-01-01 00:04:11,5241
-8997,134,16318,2018-01-01 00:04:12,7455
-7391,68,16404,2018-01-01 00:04:13,9081
-5823,-123,16462,2018-01-01 00:04:14,10516
-4128,-212,16507,2018-01-01 00:04:15,12167
-2512,-284,16562,2018-01-01 00:04:16,13766
-1057,-411,16614,2018-01-01 00:04:17,15146
345,-555,16632,2018-01-01 00:04:18,16422
1818,-632,16647,2018-01-01 00:04:19,17833
3448,-621,16710,2018-01-01 00:04:20,19537
5123,-633,16786,2018-01-01 00:04:21,21276
6582,-729,16818,2018-01-01 00:04:22,22671
7922,-825,16832,2018-01-01 00:04:23,23929
9528,-832,16879,2018-01-01 00:04:24,25575
11276,-832,16938,2018-01-01 00:04:25,27382
12728,-904,16962,2018-01-01 00:04:26,28786
13960,-950,16966,2018-01-01 00:04:27,29976
15374,-899,16981,2018-01-01 00:04:28,31456
16965,-838,17037,2018-01-01 00:04:29,33164
18310,-828,17108,2018-01-01 00:04:30,34590
19408,-833,17129,2018-01-01 00:04:31,35704
20699,-818,17124,2018-01-01 00:04:32,37005
22072,-762,17156,2018-01-01 00:04:33,38466
23138,-742,17210,2018-01-01 00:04:34,39606
24194,-728,17262,2018-01-01 00:04:35,40728
25420,-678,17317,2018-01-01 00:04:36,42059
26296,-695,17348,2018-01-01 00:04:37,42949
26296,-695,17348,2018-01-01 00:04:38,42949
27934,-519,17408,2018-01-01 00:04:39,44823
27934,-519,17408,2018-01-01 00:04:40,44823
29435,-450,17486,2018-01-01 00:04:41,46471
29435,-450,17486,2018-01-01 00:04:42,46471
30700,-297,17492,2018-01-01 00:04:43,47895
30700,-297,17492,2018-01-01 00:04:44,47895
31648,-124,17492,2018-01-01 00:04:45,49016
31648,-124,17492,2018-01-01 00:04:46,49016
32764,172,17536,2018-01-01 00:04:47,50472
32764,172,17536,2018-01-01 00:04:48,50472
32764,352,17520,2018-01-01 00:04:49,50636
32764,554,17480,2018-01-01 00:04:50,50798
32764,884,17472,2018-01-01 00:04:51,51120
32764,1222,17487,2018-01-01 00:04:52,51473
32764,1620,17512,2018-01-01 00:04:53,51896
32764,2064,17512,2018-01-01 00:04:54,52340
32764,2398,17481,2018-01-01 00:04:55,52643
32764,3032,17410,2018-01-01 00:04:56,53206
32764,3032,17410,2018-01-01 00:04:57,53206
32764,3382,17448,2018-01-01 00:04:58,53594
32764,3382,17448,2018-01-01 00:04:59,53594
32273,3493,17438,2018-01-01 00:05:00,53204
31289,3503,17369,2018-01-01 00:05:01,52161
30324,3356,17292,2018-01-01 00:05:02,50972
29359,3154,17229,2018-01-01 00:05:03,49742
28572,3059,17210,2018-01-01 00:05:04,48841
27762,2860,17228,2018-01-01 00:05:05,47850
26471,2459,17200,2018-01-01 00:05:06,46130
25148,2106,17142,2018-01-01 00:05:07,44396
24181,1848,17113,2018-01-01 00:05:08,43142
23077,1538,17081,2018-01-01 00:05:09,41696
21609,1206,17043,2018-01-01 00:05:10,39858
20155,948,17016,2018-01-01 00:05:11,38119
18844,707,16973,2018-01-01 00:05:12,36524
17468,482,16921,2018-01-01 00:05:13,34871
15973,330,16884,2018-01-01 00:05:14,33187
14466,184,16854,2018-01-01 00:05:15,31504
13014,10,16813,2018-01-01 00:05:16,29837
11532,-151,16742,2018-01-01 00:05:17,28123
9955,-278,16659,2018-01-01 00:05:18,26336
8448,-344,16609,2018-01-01 00:05:19,24713
7058,-386,16592,2018-01-01 00:05:20,23264
7058,-386,16592,2018-01-01 00:05:21,23264
3968,-427,16569,2018-01-01 00:05:22,20110
3968,-427,16569,2018-01-01 00:05:23,20110
1004,-534,16501,2018-01-01 00:05:24,16971
1004,-534,16501,2018-01-01 00:05:25,16971
-2060,-570,16347,2018-01-01 00:05:26,13717
-2060,-570,16347,2018-01-01 00:05:27,13717
-4716,-560,16280,2018-01-01 00:05:28,11004
-6212,-589,16263,2018-01-01 00:05:29,9462
-7670,-568,16216,2018-01-01 00:05:30,7978
-9101,-541,16126,2018-01-01 00:05:31,6484
-9101,-541,16126,2018-01-01 00:05:32,6484
-12012,-610,15949,2018-01-01 00:05:33,3327
-12012,-610,15949,2018-01-01 00:05:34,3327
-14560,-558,15910,2018-01-01 00:05:35,792
-14560,-558,15910,2018-01-01 00:05:36,792
-17426,-632,15820,2018-01-01 00:05:37,-2238
-17426,-632,15820,2018-01-01 00:05:38,-2238
-19980,-673,15754,2018-01-01 00:05:39,-4899
-19980,-673,15754,2018-01-01 00:05:40,-4899
-22335,-801,15641,2018-01-01 00:05:41,-7495
-22335,-801,15641,2018-01-01 00:05:42,-7495
-23465,-859,15662,2018-01-01 00:05:43,-8662
-24904,-958,15672,2018-01-01 00:05:44,-10190
-26148,-1033,15644,2018-01-01 00:05:45,-11537
-26916,-1076,15618,2018-01-01 00:05:46,-12374
-27810,-1117,15605,2018-01-01 00:05:47,-13322
-28940,-1220,15592,2018-01-01 00:05:48,-14568
-29671,-1258,15602,2018-01-01 00:05:49,-15327
-30234,-1238,15602,2018-01-01 00:05:50,-15870
-31202,-1306,15540,2018-01-01 00:05:51,-16968
-32016,-1331,15502,2018-01-01 00:05:52,-17845
-32279,-1330,15528,2018-01-01 00:05:53,-18081
-32629,-1394,15526,2018-01-01 00:05:54,-18497
-32764,-1397,15471,2018-01-01 00:05:55,-18690
-32764,-1380,15424,2018-01-01 00:05:56,-18720
-32764,-1423,15424,2018-01-01 00:05:57,-18763
-32764,-1437,15426,2018-01-01 00:05:58,-18775
-32764,-1444,15414,2018-01-01 00:05:59,-18794
-32764,-1461,15449,2018-01-01 00:06:00,-18776
-32764,-1410,15488,2018-01-01 00:06:01,-18686
-32764,-1365,15490,2018-01-01 00:06:02,-18639
-32764,-1378,15503,2018-01-01 00:06:03,-18639
-32764,-1354,15527,2018-01-01 00:06:04,-18591
-32527,-1286,15575,2018-01-01 00:06:05,-18238
-31881,-1178,15662,2018-01-01 00:06:06,-17397
-31036,-1106,15731,2018-01-01 00:06:07,-16411
-30235,-1112,15753,2018-01-01 00:06:08,-15594
-29536,-1070,15761,2018-01-01 00:06:09,-14845
-28909,-997,15770,2018-01-01 00:06:10,-14136
-28122,-907,15808,2018-01-01 00:06:11,-13221
-27038,-765,15879,2018-01-01 00:06:12,-11924
-25849,-683,15926,2018-01-01 00:06:13,-10606
-24566,-611,15966,2018-01-01 00:06:14,-9211
-23336,-611,15966,2018-01-01 00:06:15,-7981
-22583,-420,16026,2018-01-01 00:06:16,-6977
-22583,-420,16026,2018-01-01 00:06:17,-6977
-20248,-178,15912,2018-01-01 00:06:18,-4514
-20248,-178,15912,2018-01-01 00:06:19,-4514
-16706,-23,16155,2018-01-01 00:06:20,-574
-16706,-23,16155,2018-01-01 00:06:21,-574
-14500,-110,16138,2018-01-01 00:06:22,1528
-14500,-110,16138,2018-01-01 00:06:23,1528
-10795,62,16230,2018-01-01 00:06:24,5497
-10795,62,16230,2018-01-01 00:06:25,5497
-9112,169,16287,2018-01-01 00:06:26,7344
-7662,27,16316,2018-01-01 00:06:27,8681
-6055,-93,16383,2018-01-01 00:06:28,10235
-4352,-135,16496,2018-01-01 00:06:29,12009
-2786,-216,16593,2018-01-01 00:06:30,13591
-1380,-340,16629,2018-01-01 00:06:31,14909
26,-513,16622,2018-01-01 00:06:32,16135
1652,-583,16660,2018-01-01 00:06:33,17729
3446,-606,16778,2018-01-01 00:06:34,19618
6330,-778,16827,2018-01-01 00:06:35,22379
6330,-778,16827,2018-01-01 00:06:36,22379
7760,-830,16826,2018-01-01 00:06:37,23756
9404,-853,16880,2018-01-01 00:06:38,25431
11025,-840,16920,2018-01-01 00:06:39,27105
12486,-879,16928,2018-01-01 00:06:40,28535
13780,-935,16925,2018-01-01 00:06:41,29770
15168,-917,16937,2018-01-01 00:06:42,31188
16766,-868,16979,2018-01-01 00:06:43,32877
18127,-871,17032,2018-01-01 00:06:44,34288
19223,-887,17060,2018-01-01 00:06:45,35396
20556,-834,17098,2018-01-01 00:06:46,36820
21938,-773,17185,2018-01-01 00:06:47,38350
22984,-766,17268,2018-01-01 00:06:48,39486
24011,-726,17307,2018-01-01 00:06:49,40592
25219,-640,17359,2018-01-01 00:06:50,41938
26144,-625,17414,2018-01-01 00:06:51,42933
26754,-659,17397,2018-01-01 00:06:52,43492
27734,-618,17370,2018-01-01 00:06:53,44486
28887,-526,17409,2018-01-01 00:06:54,45770
29485,-474,17445,2018-01-01 00:06:55,46456
29965,-400,17448,2018-01-01 00:06:56,47013
30800,-289,17458,2018-01-01 00:06:57,47969
31334,-240,17442,2018-01-01 00:06:58,48536
31474,-193,17397,2018-01-01 00:06:59,48678
31474,-193,17397,2018-01-01 00:07:00,48678
32763,64,17486,2018-01-01 00:07:01,50313
32763,64,17486,2018-01-01 00:07:02,50313
32764,477,17498,2018-01-01 00:07:03,50739
32764,477,17498,2018-01-01 00:07:04,50739
32764,1102,17531,2018-01-01 00:07:05,51397
32764,1102,17531,2018-01-01 00:07:06,51397
32764,1776,17429,2018-01-01 00:07:07,51969
32764,2135,17453,2018-01-01 00:07:08,52352
32764,2472,17484,2018-01-01 00:07:09,52720
32764,2847,17492,2018-01-01 00:07:10,53103
32764,2847,17492,2018-01-01 00:07:11,53103
32764,3342,17482,2018-01-01 00:07:12,53588
32764,3342,17482,2018-01-01 00:07:13,53588
31369,3556,17387,2018-01-01 00:07:14,52312
31369,3556,17387,2018-01-01 00:07:15,52312
29693,3337,17285,2018-01-01 00:07:16,50315
29693,3337,17285,2018-01-01 00:07:17,50315
27908,3000,17234,2018-01-01 00:07:18,48142
27908,3000,17234,2018-01-01 00:07:19,48142
26718,2673,17186,2018-01-01 00:07:20,46577
25413,2310,17113,2018-01-01 00:07:21,44836
24320,2011,17080,2018-01-01 00:07:22,43411
23186,1690,17067,2018-01-01 00:07:23,41943
21859,1367,17049,2018-01-01 00:07:24,40275
20484,1093,17021,2018-01-01 00:07:25,38598
19105,783,16963,2018-01-01 00:07:26,36851
17708,534,16915,2018-01-01 00:07:27,35157
16246,400,16899,2018-01-01 00:07:28,33545
14654,247,16864,2018-01-01 00:07:29,31765
13118,86,16804,2018-01-01 00:07:30,30008
11696,-41,16748,2018-01-01 00:07:31,28403
10160,-160,16709,2018-01-01 00:07:32,26709
8652,-246,16696,2018-01-01 00:07:33,25102
7333,-356,16677,2018-01-01 00:07:34,23654
5890,-480,16622,2018-01-01 00:07:35,22032
4234,-526,16544,2018-01-01 00:07:36,20252
2663,-562,16492,2018-01-01 00:07:37,18593
1223,-618,16480,2018-01-01 00:07:38,17085
-302,-638,16448,2018-01-01 00:07:39,15508
-1899,-646,16380,2018-01-01 00:07:40,13835
-3349,-654,16331,2018-01-01 00:07:41,12328
-4659,-668,16314,2018-01-01 00:07:42,10987
-6042,-699,16274,2018-01-01 00:07:43,9533
-7534,-680,16199,2018-01-01 00:07:44,7985
-8944,-658,16137,2018-01-01 00:07:45,6535
-10312,-714,16091,2018-01-01 00:07:46,5065
-11798,-754,16037,2018-01-01 00:07:47,3485
-13204,-714,15977,2018-01-01 00:07:48,2059
-14427,-645,15928,2018-01-01 00:07:49,856
-15764,-598,15896,2018-01-01 00:07:50,-466
-17218,-625,15860,2018-01-01 00:07:51,-1983
-18511,-690,15821,2018-01-01 00:07:52,-3380
-19770,-739,15784,2018-01-01 00:07:53,-4725
-19770,-739,15784,2018-01-01 00:07:54,-4725
-22098,-795,15751,2018-01-01 00:07:55,-7142
-22098,-795,15751,2018-01-01 00:07:56,-7142
-24571,-938,15666,2018-01-01 00:07:57,-9843
-24571,-938,15666,2018-01-01 00:07:58,-9843
-26716,-1015,15576,2018-01-01 00:07:59,-12155
-26716,-1015,15576,2018-01-01 00:08:00,-12155
-28760,-1153,15563,2018-01-01 00:08:01,-14350
-28760,-1153,15563,2018-01-01 00:08:02,-14350
-30102,-1188,15477,2018-01-01 00:08:03,-15813
-30102,-1188,15477,2018-01-01 00:08:04,-15813
-30955,-1277,15458,2018-01-01 00:08:05,-16774
-31838,-1294,15421,2018-01-01 00:08:06,-17711
-32180,-1279,15410,2018-01-01 00:08:07,-18049
-32496,-1287,15424,2018-01-01 00:08:08,-18359
-32764,-1320,15426,2018-01-01 00:08:09,-18658
-32764,-1359,15446,2018-01-01 00:08:10,-18677
-32764,-1358,15484,2018-01-01 00:08:11,-18638
-32764,-1375,15490,2018-01-01 00:08:12,-18649
-32764,-1408,15502,2018-01-01 00:08:13,-18670
-32764,-1376,15574,2018-01-01 00:08:14,-18566
-32764,-1338,15634,2018-01-01 00:08:15,-18468
-32764,-1336,15624,2018-01-01 00:08:16,-18476
-32764,-1316,15594,2018-01-01 00:08:17,-18486
-32764,-1312,15594,2018-01-01 00:08:18,-18482
-32525,-1261,15616,2018-01-01 00:08:19,-18170
-31992,-1181,15644,2018-01-01 00:08:20,-17529
-31242,-1207,15684,2018-01-01 00:08:21,-16765
-30382,-1180,15739,2018-01-01 00:08:22,-15823
-29643,-1063,15790,2018-01-01 00:08:23,-14916
-29053,-1000,15796,2018-01-01 00:08:24,-14257
-28320,-933,15764,2018-01-01 00:08:25,-13489
-27258,-824,15753,2018-01-01 00:08:26,-12329
-26019,-694,15800,2018-01-01 00:08:27,-10913
-24650,-551,15892,2018-01-01 00:08:28,-9309
-23400,-449,15968,2018-01-01 00:08:29,-7881
-22716,-436,15946,2018-01-01 00:08:30,-7206
-22126,-402,15850,2018-01-01 00:08:31,-6678
-20649,-288,15866,2018-01-01 00:08:32,-5071
-18462,-165,16045,2018-01-01 00:08:33,-2582
-16743,-87,16196,2018-01-01 00:08:34,-634
-15794,-108,16214,2018-01-01 00:08:35,312
-14743,-160,16180,2018-01-01 00:08:36,1277
-14743,-160,16180,2018-01-01 00:08:37,1277
-11199,-52,16298,2018-01-01 00:08:38,5047
-11199,-52,16298,2018-01-01 00:08:39,5047
-7869,58,16415,2018-01-01 00:08:40,8604
-7869,58,16415,2018-01-01 00:08:41,8604
-4637,-167,16548,2018-01-01 00:08:42,11744
-4637,-167,16548,2018-01-01 00:08:43,11744
-1669,-359,16611,2018-01-01 00:08:44,14583
-1669,-359,16611,2018-01-01 00:08:45,14583
1462,-498,16646,2018-01-01 00:08:46,17610
3154,-566,16697,2018-01-01 00:08:47,19285
3154,-566,16697,2018-01-01 00:08:48,19285
6095,-759,16757,2018-01-01 00:08:49,22093
6095,-759,16757,2018-01-01 00:08:50,22093
9155,-778,16882,2018-01-01 00:08:51,25259
9155,-778,16882,2018-01-01 00:08:52,25259
12298,-827,17002,2018-01-01 00:08:53,28473
12298,-827,17002,2018-01-01 00:08:54,28473
14828,-948,17019,2018-01-01 00:08:55,30899
14828,-948,17019,2018-01-01 00:08:56,30899
17983,-838,17121,2018-01-01 00:08:57,34266
17983,-838,17121,2018-01-01 00:08:58,34266
19132,-896,17146,2018-01-01 00:08:59,35382
